nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;coordonneesXY;nbre_pdc;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;observations;date_maj;cable_t2_attache
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FR3R3P89333944;;R3 - Joué-les-Tours - Pizza Del Arte;Parking privé à usage public;15 Rue Gutenberg, 37300 Joue les tours;37122;[47.34806,0.647698];5;FR3R3E10000850262;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50037131141346;2023-02-14;;2025-12-12;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FR3R3P89333944;;R3 - Joué-les-Tours - Pizza Del Arte;Parking privé à usage public;15 Rue Gutenberg, 37300 Joue les tours;37122;[47.34806,0.647698];5;FR3R3E10000850263;;22;false;true;false;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50037131141346;2023-02-14;;2025-12-12;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FR3R3P89333944;;R3 - Joué-les-Tours - Pizza Del Arte;Parking privé à usage public;15 Rue Gutenberg, 37300 Joue les tours;37122;[47.34806,0.647698];5;FR3R3E10000850261;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50037131141346;2023-02-14;;2025-12-12;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FR3R3P90222922;;R3 - Estancarbon - Chaussea;Parking privé à usage public;5 Av. du Cagire, 31800 Estancarbon;31175;[43.117013,0.760407];6;FR3R3E10000849972;;7;false;true;false;false;false;false;true;false;;0,36€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50051595176309;2024-12-05;;2025-12-12;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FR3R3P90222922;;R3 - Estancarbon - Chaussea;Parking privé à usage public;5 Av. du Cagire, 31800 Estancarbon;31175;[43.117013,0.760407];6;FR3R3E10000849971;;7;false;true;false;false;false;false;true;false;;0,36€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50051595176309;2024-12-05;;2025-12-12;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FR3R3P90346811;;R3 - Albi Le Sequestre - Action;Parking privé à usage public;Rue de Cap Long, 81990 Le Sequestre;81284;[43.911593,2.129364];4;FR3R3E12346288172;;22;false;true;false;false;false;false;true;false;;0,36€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50037989714721;2024-12-30;;2025-12-12;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FR3R3P90346811;;R3 - Albi Le Sequestre - Action;Parking privé à usage public;Rue de Cap Long, 81990 Le Sequestre;81284;[43.911593,2.129364];4;FR3R3E12346288171;;22;false;true;false;false;false;false;true;false;;0,36€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50037989714721;2024-12-30;;2025-12-12;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FR3R3P89882136;;R3 - Vannes - Mr Meuble;Parking privé à usage public;parking Gemo, 56000 Vannes;56260;[47.664063,-2.781345];4;FR3R3E10000849901;;22;false;true;false;false;false;false;true;true;;0,36€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50021930541828;2024-10-23;;2025-12-12;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FR3R3P89882136;;R3 - Vannes - Mr Meuble;Parking privé à usage public;parking Gemo, 56000 Vannes;56260;[47.664063,-2.781345];4;FR3R3E10000849902;;22;false;true;false;false;false;false;true;true;;0,36€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50021930541828;2024-10-23;;2025-12-12;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029436;;Faches-Thumesnil - NORAUTO;Parking privé à usage public;Rue De L'egalite Prolongee, 59155 Faches-Thumesnil;59220;[50.585278,3.083168];5;FRR3ME5281929;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50029756672465;2022-12-01;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029436;;Faches-Thumesnil - NORAUTO;Parking privé à usage public;Rue De L'egalite Prolongee, 59155 Faches-Thumesnil;59220;[50.585278,3.083168];5;FRR3ME5281931;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50029756672465;2022-12-01;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029436;;Faches-Thumesnil - NORAUTO;Parking privé à usage public;Rue De L'egalite Prolongee, 59155 Faches-Thumesnil;59220;[50.585278,3.083168];5;FRR3ME5281933;;22;false;true;false;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50029756672465;2022-12-01;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029436;;Faches-Thumesnil - NORAUTO;Parking privé à usage public;Rue De L'egalite Prolongee, 59155 Faches-Thumesnil;59220;[50.585278,3.083168];5;FRR3ME5281934;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50029756672465;2022-12-01;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029436;;Faches-Thumesnil - NORAUTO;Parking privé à usage public;Rue De L'egalite Prolongee, 59155 Faches-Thumesnil;59220;[50.585278,3.083168];5;FRR3ME5281935;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50029756672465;2022-12-01;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029443;;Cormontreuil - NORAUTO;Parking privé à usage public;Rue des Blancs Monts, 51350 Cormontreuil;51172;[49.216777,4.057058];5;FRR3ME5281970;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50067232997580;2022-11-21;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029443;;Cormontreuil - NORAUTO;Parking privé à usage public;Rue des Blancs Monts, 51350 Cormontreuil;51172;[49.216777,4.057058];5;FRR3ME5281973;;50;false;false;false;true;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50067232997580;2022-11-21;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029443;;Cormontreuil - NORAUTO;Parking privé à usage public;Rue des Blancs Monts, 51350 Cormontreuil;51172;[49.216777,4.057058];5;FRR3ME5281974;;22;false;true;false;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50067232997580;2022-11-21;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029443;;Cormontreuil - NORAUTO;Parking privé à usage public;Rue des Blancs Monts, 51350 Cormontreuil;51172;[49.216777,4.057058];5;FRR3ME5281976;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50067232997580;2022-11-21;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029443;;Cormontreuil - NORAUTO;Parking privé à usage public;Rue des Blancs Monts, 51350 Cormontreuil;51172;[49.216777,4.057058];5;FRR3ME5281977;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50067232997580;2022-11-21;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029449;;Saint-Martin-Boulogne - NORAUTO;Parking privé à usage public;Norauto St Martin Boulogne, 62280 Saint-Martin-Boulogne;62758;[50.733627,1.677493];5;FRR3ME5282039;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50059131209109;2022-11-24;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029449;;Saint-Martin-Boulogne - NORAUTO;Parking privé à usage public;Norauto St Martin Boulogne, 62280 Saint-Martin-Boulogne;62758;[50.733627,1.677493];5;FRR3ME5282040;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50059131209109;2022-11-24;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029449;;Saint-Martin-Boulogne - NORAUTO;Parking privé à usage public;Norauto St Martin Boulogne, 62280 Saint-Martin-Boulogne;62758;[50.733627,1.677493];5;FRR3ME5282042;;22;false;true;false;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50059131209109;2022-11-24;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029449;;Saint-Martin-Boulogne - NORAUTO;Parking privé à usage public;Norauto St Martin Boulogne, 62280 Saint-Martin-Boulogne;62758;[50.733627,1.677493];5;FRR3ME5282043;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50059131209109;2022-11-24;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029449;;Saint-Martin-Boulogne - NORAUTO;Parking privé à usage public;Norauto St Martin Boulogne, 62280 Saint-Martin-Boulogne;62758;[50.733627,1.677493];5;FRR3ME5282045;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50059131209109;2022-11-24;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029455;;Englos - NORAUTO;Parking privé à usage public;Norauto Englos, 59320 Haubourdin;59286;[50.633344,2.965430];5;FRR3ME5282066;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50085180416134;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029455;;Englos - NORAUTO;Parking privé à usage public;Norauto Englos, 59320 Haubourdin;59286;[50.633344,2.965430];5;FRR3ME5282069;;50;false;false;false;true;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50085180416134;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029455;;Englos - NORAUTO;Parking privé à usage public;Norauto Englos, 59320 Haubourdin;59286;[50.633344,2.965430];5;FRR3ME5282070;;22;false;true;false;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50085180416134;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029455;;Englos - NORAUTO;Parking privé à usage public;Norauto Englos, 59320 Haubourdin;59286;[50.633344,2.965430];5;FRR3ME5282072;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50085180416134;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029455;;Englos - NORAUTO;Parking privé à usage public;Norauto Englos, 59320 Haubourdin;59286;[50.633344,2.965430];5;FRR3ME5282075;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50085180416134;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029460;;Leers - NORAUTO;Parking privé à usage public;Avenue de l'Europe 22, 59115 Leers;59339;[50.681943,3.222579];5;FRR3ME5282088;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50091258569918;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029460;;Leers - NORAUTO;Parking privé à usage public;Avenue de l'Europe 22, 59115 Leers;59339;[50.681943,3.222579];5;FRR3ME5282089;;50;false;false;false;true;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50091258569918;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029460;;Leers - NORAUTO;Parking privé à usage public;Avenue de l'Europe 22, 59115 Leers;59339;[50.681943,3.222579];5;FRR3ME5282090;;22;false;true;false;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50091258569918;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029460;;Leers - NORAUTO;Parking privé à usage public;Avenue de l'Europe 22, 59115 Leers;59339;[50.681943,3.222579];5;FRR3ME5282091;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50091258569918;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029460;;Leers - NORAUTO;Parking privé à usage public;Avenue de l'Europe 22, 59115 Leers;59339;[50.681943,3.222579];5;FRR3ME5282092;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50091258569918;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029890;;Petite-Forêt - NORAUTO;Parking privé à usage public;Rue Evariste Galois, 59494 Petite-Forêt;59459;[50.380942,3.478420];5;FRR3ME5283243;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50060144246409;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029890;;Petite-Forêt - NORAUTO;Parking privé à usage public;Rue Evariste Galois, 59494 Petite-Forêt;59459;[50.380942,3.478420];5;FRR3ME5283244;;50;false;false;false;true;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50060144246409;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029890;;Petite-Forêt - NORAUTO;Parking privé à usage public;Rue Evariste Galois, 59494 Petite-Forêt;59459;[50.380942,3.478420];5;FRR3ME5283245;;22;false;true;false;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50060144246409;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029890;;Petite-Forêt - NORAUTO;Parking privé à usage public;Rue Evariste Galois, 59494 Petite-Forêt;59459;[50.380942,3.478420];5;FRR3ME5283247;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50060144246409;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029890;;Petite-Forêt - NORAUTO;Parking privé à usage public;Rue Evariste Galois, 59494 Petite-Forêt;59459;[50.380942,3.478420];5;FRR3ME5283248;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50060144246409;2022-12-02;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029899;;Arras - NORAUTO;Parking privé à usage public;Impasse De L'artois 1, 62000 Arras;62041;[50.303194,2.725452];5;FRR3ME5283273;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50039160160941;2022-12-15;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029899;;Arras - NORAUTO;Parking privé à usage public;Impasse De L'artois 1, 62000 Arras;62041;[50.303194,2.725452];5;FRR3ME5283280;;50;false;false;false;true;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50039160160941;2022-12-15;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029899;;Arras - NORAUTO;Parking privé à usage public;Impasse De L'artois 1, 62000 Arras;62041;[50.303194,2.725452];5;FRR3ME5283281;;22;false;true;false;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50039160160941;2022-12-15;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029907;;Liévin - NORAUTO;Parking privé à usage public;Rue Bernard Chochoy, 62800 Liévin;62510;[50.422495,2.772663];5;FRR3ME5283299;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50050882306892;2022-12-15;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029907;;Liévin - NORAUTO;Parking privé à usage public;Rue Bernard Chochoy, 62800 Liévin;62510;[50.422495,2.772663];5;FRR3ME5283302;;50;false;false;false;true;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50050882306892;2022-12-15;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029899;;Arras - NORAUTO;Parking privé à usage public;Impasse De L'artois 1, 62000 Arras;62041;[50.303194,2.725452];5;FRR3ME5283318;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50039160160941;2022-12-15;;2025-12-24;false
R3;902726488;info@r3-charge.fr;R3;exploitation@r3-charge.fr;0321509292;R3;FRR3MP1029899;;Arras - NORAUTO;Parking privé à usage public;Impasse De L'artois 1, 62000 Arras;62041;[50.303194,2.725452];5;FRR3ME5283319;;150;false;false;true;false;false;false;true;true;;0,55€/kWh;Accès libre;false;24/7;Accessible mais non réservé PMR;non précisé;false;Direct;50039160160941;2022-12-15;;2025-12-24;false
