nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34027A,FRETIP34027A,e-Totem - 3M - Beaulieu - Parking du Stade,Parking privé à usage public,4c Avenue du Stade 34160 BEAULIEU,34027,"[43.729967, 4.022372]",7,FRETIE34027A15,FRETIE34027A15,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-09-24,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34027A,FRETIP34027A,e-Totem - 3M - Beaulieu - Parking du Stade,Parking privé à usage public,4c Avenue du Stade 34160 BEAULIEU,34027,"[43.729967, 4.022372]",7,FRETIE34027A16,FRETIE34027A16,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-09-24,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34027A,FRETIP34027A,e-Totem - 3M - Beaulieu - Parking du Stade,Parking privé à usage public,4c Avenue du Stade 34160 BEAULIEU,34027,"[43.729967, 4.022372]",7,FRETIE34027A17,FRETIE34027A17,7.4,true,false,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-09-24,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057B,FRETIP34057B,e-Totem - 3M - Castelnau Le Lez - Avenue Georges Freche,Parking privé à usage public,490 Av. Georges Freche 34170 CASTELNAU-LE-LEZ,34057,"[43.62579689,3.905625218]",5,FRETIE34057B11,FRETIE34057B11,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-24,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057B,FRETIP34057B,e-Totem - 3M - Castelnau Le Lez - Avenue Georges Freche,Parking privé à usage public,490 Av. Georges Freche 34170 CASTELNAU-LE-LEZ,34057,"[43.62579689,3.905625218]",5,FRETIE34057B12,FRETIE34057B12,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-24,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057B,FRETIP34057B,e-Totem - 3M - Castelnau Le Lez - Avenue Georges Freche,Parking privé à usage public,490 Av. Georges Freche 34170 CASTELNAU-LE-LEZ,34057,"[43.62579689,3.905625218]",5,FRETIE34057B13,FRETIE34057B13,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-24,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057B,FRETIP34057B,e-Totem - 3M - Castelnau Le Lez - Avenue Georges Freche,Parking privé à usage public,490 Av. Georges Freche 34170 CASTELNAU-LE-LEZ,34057,"[43.62579689,3.905625218]",5,FRETIE34057B14,FRETIE34057B14,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-24,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057B,FRETIP34057B,e-Totem - 3M - Castelnau Le Lez - Avenue Georges Freche,Parking privé à usage public,490 Av. Georges Freche 34170 CASTELNAU-LE-LEZ,34057,"[43.62579689,3.905625218]",5,FRETIE34057B15,FRETIE34057B15,7.4,true,false,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-24,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057C,FRETIP34057C,e-Totem - 3M - Castelnau Le Lez - Palais des Sp.,Parking privé à usage public,515 Av. de la Monnaie 34170 CASTELNAU-LE-LEZ,34057,"[43.645373932038524, 3.917471013135692]",5,FRETIE34057C11,FRETIE34057C11,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2025-04-10,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057C,FRETIP34057C,e-Totem - 3M - Castelnau Le Lez - Palais des Sp.,Parking privé à usage public,515 Av. de la Monnaie 34170 CASTELNAU-LE-LEZ,34057,"[43.645373932038524, 3.917471013135692]",5,FRETIE34057C12,FRETIE34057C12,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2025-04-10,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057C,FRETIP34057C,e-Totem - 3M - Castelnau Le Lez - Palais des Sp.,Parking privé à usage public,515 Av. de la Monnaie 34170 CASTELNAU-LE-LEZ,34057,"[43.645373932038524, 3.917471013135692]",5,FRETIE34057C13,FRETIE34057C13,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2025-04-10,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057C,FRETIP34057C,e-Totem - 3M - Castelnau Le Lez - Palais des Sp.,Parking privé à usage public,515 Av. de la Monnaie 34170 CASTELNAU-LE-LEZ,34057,"[43.645373932038524, 3.917471013135692]",5,FRETIE34057C14,FRETIE34057C14,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2025-04-10,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057C,FRETIP34057C,e-Totem - 3M - Castelnau Le Lez - Palais des Sp.,Parking privé à usage public,515 Av. de la Monnaie 34170 CASTELNAU-LE-LEZ,34057,"[43.645373932038524, 3.917471013135692]",5,FRETIE34057C15,FRETIE34057C15,7.4,true,false,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2025-04-10,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057A,FRETIP34057A,e-Totem - 3M - Castelnau Le Lez - Parking Charles de Gaulle,Parking privé à usage public,Place Charles de Gaulle 34170 CASTELNAU-LE-LEZ,34057,"[43.62790971503625, 3.8975784284051342]",5,FRETIE34057A11,FRETIE34057A11,180,false,false,true,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-09-11,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057A,FRETIP34057A,e-Totem - 3M - Castelnau Le Lez - Parking Charles de Gaulle,Parking privé à usage public,Place Charles de Gaulle 34170 CASTELNAU-LE-LEZ,34057,"[43.62790971503625, 3.8975784284051342]",5,FRETIE34057A12,FRETIE34057A12,180,false,false,true,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-09-11,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057A,FRETIP34057A,e-Totem - 3M - Castelnau Le Lez - Parking Charles de Gaulle,Parking privé à usage public,Place Charles de Gaulle 34170 CASTELNAU-LE-LEZ,34057,"[43.62790971503625, 3.8975784284051342]",5,FRETIE34057A13,FRETIE34057A13,180,false,false,true,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-09-11,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057A,FRETIP34057A,e-Totem - 3M - Castelnau Le Lez - Parking Charles de Gaulle,Parking privé à usage public,Place Charles de Gaulle 34170 CASTELNAU-LE-LEZ,34057,"[43.62790971503625, 3.8975784284051342]",5,FRETIE34057A14,FRETIE34057A14,180,false,false,true,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-09-11,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057A,FRETIP34057A,e-Totem - 3M - Castelnau Le Lez - Parking Charles de Gaulle,Parking privé à usage public,Place Charles de Gaulle 34170 CASTELNAU-LE-LEZ,34057,"[43.62790971503625, 3.8975784284051342]",5,FRETIE34057A15,FRETIE34057A15,22,true,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-09-11,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057D,FRETIP34057D,e-Totem - 3M - Castelnau Le Lez - Parking TAM Georges Pompidou,Parking privé à usage public,351 Av. de Lattre de Tassigny 34170 CASTELNAU-LE-LEZ,34057,"[43.649682233142386, 3.9210337595863263]",7,FRETIE34057D11,FRETIE34057D11,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-23,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057D,FRETIP34057D,e-Totem - 3M - Castelnau Le Lez - Parking TAM Georges Pompidou,Parking privé à usage public,351 Av. de Lattre de Tassigny 34170 CASTELNAU-LE-LEZ,34057,"[43.649682233142386, 3.9210337595863263]",7,FRETIE34057D12,FRETIE34057D12,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-23,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057D,FRETIP34057D,e-Totem - 3M - Castelnau Le Lez - Parking TAM Georges Pompidou,Parking privé à usage public,351 Av. de Lattre de Tassigny 34170 CASTELNAU-LE-LEZ,34057,"[43.649682233142386, 3.9210337595863263]",7,FRETIE34057D13,FRETIE34057D13,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-23,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057D,FRETIP34057D,e-Totem - 3M - Castelnau Le Lez - Parking TAM Georges Pompidou,Parking privé à usage public,351 Av. de Lattre de Tassigny 34170 CASTELNAU-LE-LEZ,34057,"[43.649682233142386, 3.9210337595863263]",7,FRETIE34057D14,FRETIE34057D14,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-23,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057D,FRETIP34057D,e-Totem - 3M - Castelnau Le Lez - Parking TAM Georges Pompidou,Parking privé à usage public,351 Av. de Lattre de Tassigny 34170 CASTELNAU-LE-LEZ,34057,"[43.649682233142386, 3.9210337595863263]",7,FRETIE34057D15,FRETIE34057D15,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-23,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057D,FRETIP34057D,e-Totem - 3M - Castelnau Le Lez - Parking TAM Georges Pompidou,Parking privé à usage public,351 Av. de Lattre de Tassigny 34170 CASTELNAU-LE-LEZ,34057,"[43.649682233142386, 3.9210337595863263]",7,FRETIE34057D16,FRETIE34057D16,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-23,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057D,FRETIP34057D,e-Totem - 3M - Castelnau Le Lez - Parking TAM Georges Pompidou,Parking privé à usage public,351 Av. de Lattre de Tassigny 34170 CASTELNAU-LE-LEZ,34057,"[43.649682233142386, 3.9210337595863263]",7,FRETIE34057D17,FRETIE34057D17,7.4,true,false,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-23,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057E,FRETIP34057E,e-Totem - 3M - Castelnau Le Lez - TAM ND de Sablassou,Parking privé à usage public,39 Chem. du Pech Saint-Peyre 34170 CASTELNAU-LE-LEZ,34057,"[43.63384855782507, 3.9222522240760975]",7,FRETIE34057E11,FRETIE34057E11,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-31,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057E,FRETIP34057E,e-Totem - 3M - Castelnau Le Lez - TAM ND de Sablassou,Parking privé à usage public,39 Chem. du Pech Saint-Peyre 34170 CASTELNAU-LE-LEZ,34057,"[43.63384855782507, 3.9222522240760975]",7,FRETIE34057E12,FRETIE34057E12,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-31,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057E,FRETIP34057E,e-Totem - 3M - Castelnau Le Lez - TAM ND de Sablassou,Parking privé à usage public,39 Chem. du Pech Saint-Peyre 34170 CASTELNAU-LE-LEZ,34057,"[43.63384855782507, 3.9222522240760975]",7,FRETIE34057E13,FRETIE34057E13,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-31,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057E,FRETIP34057E,e-Totem - 3M - Castelnau Le Lez - TAM ND de Sablassou,Parking privé à usage public,39 Chem. du Pech Saint-Peyre 34170 CASTELNAU-LE-LEZ,34057,"[43.63384855782507, 3.9222522240760975]",7,FRETIE34057E14,FRETIE34057E14,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-31,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057E,FRETIP34057E,e-Totem - 3M - Castelnau Le Lez - TAM ND de Sablassou,Parking privé à usage public,39 Chem. du Pech Saint-Peyre 34170 CASTELNAU-LE-LEZ,34057,"[43.63384855782507, 3.9222522240760975]",7,FRETIE34057E15,FRETIE34057E15,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-31,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057E,FRETIP34057E,e-Totem - 3M - Castelnau Le Lez - TAM ND de Sablassou,Parking privé à usage public,39 Chem. du Pech Saint-Peyre 34170 CASTELNAU-LE-LEZ,34057,"[43.63384855782507, 3.9222522240760975]",7,FRETIE34057E16,FRETIE34057E16,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-31,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34057E,FRETIP34057E,e-Totem - 3M - Castelnau Le Lez - TAM ND de Sablassou,Parking privé à usage public,39 Chem. du Pech Saint-Peyre 34170 CASTELNAU-LE-LEZ,34057,"[43.63384855782507, 3.9222522240760975]",7,FRETIE34057E17,FRETIE34057E17,7.4,true,false,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,2024-10-31,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34058A,FRETIP34058A,e-Totem - 3M - Castries - Parking Av de la Coop,Parking privé à usage public,Av. de la Coopérative 34160 CASTRIES,34058,"[43.676013, 3.982703]",5,FRETIE34058A11,FRETIE34058A11,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34058A,FRETIP34058A,e-Totem - 3M - Castries - Parking Av de la Coop,Parking privé à usage public,Av. de la Coopérative 34160 CASTRIES,34058,"[43.676013, 3.982703]",5,FRETIE34058A12,FRETIE34058A12,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34058A,FRETIP34058A,e-Totem - 3M - Castries - Parking Av de la Coop,Parking privé à usage public,Av. de la Coopérative 34160 CASTRIES,34058,"[43.676013, 3.982703]",5,FRETIE34058A13,FRETIE34058A13,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34058A,FRETIP34058A,e-Totem - 3M - Castries - Parking Av de la Coop,Parking privé à usage public,Av. de la Coopérative 34160 CASTRIES,34058,"[43.676013, 3.982703]",5,FRETIE34058A14,FRETIE34058A14,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34058A,FRETIP34058A,e-Totem - 3M - Castries - Parking Av de la Coop,Parking privé à usage public,Av. de la Coopérative 34160 CASTRIES,34058,"[43.676013, 3.982703]",5,FRETIE34058A15,FRETIE34058A15,7.4,true,false,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34077A,FRETIP34077A,e-Totem - 3M - Clapiers - Av Charles de Gaulle,Parking privé à usage public,12 Av. Charles de Gaulle 34830 Clapiers,34077,"[43.65637, 3.88349]",5,FRETIE34077A11,FRETIE34077A11,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34077A,FRETIP34077A,e-Totem - 3M - Clapiers - Av Charles de Gaulle,Parking privé à usage public,12 Av. Charles de Gaulle 34830 Clapiers,34077,"[43.65637, 3.88349]",5,FRETIE34077A12,FRETIE34077A12,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34077A,FRETIP34077A,e-Totem - 3M - Clapiers - Av Charles de Gaulle,Parking privé à usage public,12 Av. Charles de Gaulle 34830 Clapiers,34077,"[43.65637, 3.88349]",5,FRETIE34077A13,FRETIE34077A13,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34077A,FRETIP34077A,e-Totem - 3M - Clapiers - Av Charles de Gaulle,Parking privé à usage public,12 Av. Charles de Gaulle 34830 Clapiers,34077,"[43.65637, 3.88349]",5,FRETIE34077A14,FRETIE34077A14,22,false,true,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,,,2025-06-17,
E-TOTEM,,contact@e-totem.fr,E-TOTEM,contact@e-totem.fr,,Réseau e-Totem Infrastructures,FRETIP34077A,FRETIP34077A,e-Totem - 3M - Clapiers - Av Charles de Gaulle,Parking privé à usage public,12 Av. Charles de Gaulle 34830 Clapiers,34077,"[43.65637, 3.88349]",5,FRETIE34077A15,FRETIE34077A15,7.4,true,false,false,false,false,false,true,,,,Accès libre,false,24/7,Accessible mais non réservé PMR,Inconnu,false,,,,,2025-06-17,
