nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON100,FRSODPLYON1003,LY707 - Debourg,Voirie,7 Rue Simon Fryd 69007 Lyon,69387,"[45.730640,4.835647]",4,FRGLYELYON10031,FR*SOD*E*LYON*100*3*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19198697322810,2021-07-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON100,FRSODPLYON1004,LY707 - Debourg,Voirie,7 Rue Simon Fryd 69007 Lyon,69387,"[45.730640,4.835647]",4,FRGLYELYON10041,FR*SOD*E*LYON*100*4*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19198697322810,2021-07-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON101,FRSODPLYON1011,LY305 - Montchat - Château,Voirie,39 Av. du Château 69003 Lyon,69383,"[45.749462,4.886463]",4,FRGLYELYON10111,FR*SOD*E*LYON*101*1*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19156873882169,2021-07-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON101,FRSODPLYON1012,LY305 - Montchat - Château,Voirie,39 Av. du Château 69003 Lyon,69383,"[45.749462,4.886463]",4,FRGLYELYON10121,FR*SOD*E*LYON*101*2*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19156873882169,2021-07-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON101,FRSODPLYON1013,LY305 - Montchat - Château,Voirie,39 Av. du Château 69003 Lyon,69383,"[45.749462,4.886463]",4,FRGLYELYON10131,FR*SOD*E*LYON*101*3*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19156873882169,2021-07-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON101,FRSODPLYON1014,LY305 - Montchat - Château,Voirie,39 Av. du Château 69003 Lyon,69383,"[45.749462,4.886463]",4,FRGLYELYON10141,FR*SOD*E*LYON*101*4*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19156873882169,2021-07-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON102,FRSODPLYON1021,LY705 - Quai Claude Bernard,Voirie,2 Pl. Ollier 69007 Lyon,69387,"[45.752824,4.838031]",4,FRGLYELYON10211,FR*SOD*E*LYON*102*1*1*_,3.68,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19121707453318,2021-07-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON102,FRSODPLYON1022,LY705 - Quai Claude Bernard,Voirie,2 Pl. Ollier 69007 Lyon,69387,"[45.752824,4.838031]",4,FRGLYELYON10221,FR*SOD*E*LYON*102*2*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19121707453318,2021-07-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON102,FRSODPLYON1023,LY705 - Quai Claude Bernard,Voirie,2 Pl. Ollier 69007 Lyon,69387,"[45.752824,4.838031]",4,FRGLYELYON10231,FR*SOD*E*LYON*102*3*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19121707453318,2021-07-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON102,FRSODPLYON1024,LY705 - Quai Claude Bernard,Voirie,2 Pl. Ollier 69007 Lyon,69387,"[45.752824,4.838031]",4,FRGLYELYON10241,FR*SOD*E*LYON*102*4*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19121707453318,2021-07-20,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON103,FRSODPLYON1031,LY607 - Montgolfier,Voirie,9 Rue Jacques Moyron 69006 Lyon,69386,"[45.772218,4.853004]",4,FRGLYELYON10311,FR*SOD*E*LYON*103*1*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19164109772496,2021-08-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON103,FRSODPLYON1032,LY607 - Montgolfier,Voirie,9 Rue Jacques Moyron 69006 Lyon,69386,"[45.772218,4.853004]",4,FRGLYELYON10321,FR*SOD*E*LYON*103*2*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19164109772496,2021-08-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON103,FRSODPLYON1033,LY607 - Montgolfier,Voirie,9 Rue Jacques Moyron 69006 Lyon,69386,"[45.772218,4.853004]",4,FRGLYELYON10331,FR*SOD*E*LYON*103*3*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19164109772496,2021-08-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON103,FRSODPLYON1034,LY607 - Montgolfier,Voirie,9 Rue Jacques Moyron 69006 Lyon,69386,"[45.772218,4.853004]",4,FRGLYELYON10341,FR*SOD*E*LYON*103*4*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19164109772496,2021-08-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON104,FRSODPLYON1041,LY306 - Dauphiné - Lacassagne,Voirie,76 Rue du Dauphiné 69003 Lyon,69383,"[45.752512,4.868093]",4,FRGLYELYON10411,FR*SOD*E*LYON*104*1*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19131114114296,2021-07-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON104,FRSODPLYON1042,LY306 - Dauphiné - Lacassagne,Voirie,76 Rue du Dauphiné 69003 Lyon,69383,"[45.752512,4.868093]",4,FRGLYELYON10421,FR*SOD*E*LYON*104*2*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19131114114296,2021-07-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON104,FRSODPLYON1043,LY306 - Dauphiné - Lacassagne,Voirie,76 Rue du Dauphiné 69003 Lyon,69383,"[45.752512,4.868093]",4,FRGLYELYON10431,FR*SOD*E*LYON*104*3*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19131114114296,2021-07-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON104,FRSODPLYON1044,LY306 - Dauphiné - Lacassagne,Voirie,76 Rue du Dauphiné 69003 Lyon,69383,"[45.752512,4.868093]",4,FRGLYELYON10441,FR*SOD*E*LYON*104*4*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19131114114296,2021-07-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON105,FRSODPLYON1051,LY901 - Tissot - Bourgogne,Voirie,12 Rue de la Corderie 69009 Lyon,69389,"[45.777167,4.804307]",4,FRGLYELYON10511,FR*SOD*E*LYON*105*1*1*_,3.68,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19197684301513,2024-12-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON105,FRSODPLYON1052,LY901 - Tissot - Bourgogne,Voirie,12 Rue de la Corderie 69009 Lyon,69389,"[45.777167,4.804307]",4,FRGLYELYON10521,FR*SOD*E*LYON*105*2*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19197684301513,2024-12-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
Grand Lyon,419070180,lucas.malacarne@izivia.com,IZIVIA,sav@izivia.com,+33(0)972668001,Grand Lyon,FRGLYPLYON105,FRSODPLYON1053,LY901 - Tissot - Bourgogne,Voirie,12 Rue de la Corderie 69009 Lyon,69389,"[45.777167,4.804307]",4,FRGLYELYON10531,FR*SOD*E*LYON*105*3*1*_,7.36,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,False,24/7,Accessibilité inconnue,Aucune Restriction,False,Indirect,19197684301513,2024-12-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2026-01-02,False
